Standard time,Weekend,Floating holiday,Easter,Births
1977.2491566059,1.0000000000,0.0000000000,0.0000000000,258.0000000000
1977.2518945906,1.0000000000,0.0000000000,0.0000000000,229.0000000000
1977.2546325753,0.0000000000,0.0000000000,0.0000000000,290.0000000000
1977.2573705600,0.0000000000,0.0000000000,0.0000000000,326.0000000000
1977.2601085446,0.0000000000,0.0000000000,0.0000000000,313.0000000000
1977.2628465293,0.0000000000,0.0000000000,0.0000000000,302.0000000000
1977.2655845140,0.0000000000,0.0000000000,1.0000000000,270.0000000000
1977.2683224987,1.0000000000,0.0000000000,1.0000000000,249.0000000000
1977.2710604834,1.0000000000,0.0000000000,1.0000000000,194.0000000000
1977.2737984680,0.0000000000,0.0000000000,1.0000000000,253.0000000000
1977.2765364527,0.0000000000,0.0000000000,0.0000000000,314.0000000000
1977.2792744374,0.0000000000,0.0000000000,0.0000000000,298.0000000000
1977.2820124221,0.0000000000,0.0000000000,0.0000000000,343.0000000000
1977.2847504068,0.0000000000,0.0000000000,0.0000000000,319.0000000000
1977.2874883914,1.0000000000,0.0000000000,0.0000000000,244.0000000000
1977.2902263761,1.0000000000,0.0000000000,0.0000000000,235.0000000000
1977.2929643608,0.0000000000,0.0000000000,0.0000000000,288.0000000000
1977.2957023455,0.0000000000,0.0000000000,0.0000000000,347.0000000000
1977.2984403302,0.0000000000,0.0000000000,0.0000000000,285.0000000000
1977.3011783149,0.0000000000,0.0000000000,0.0000000000,300.0000000000
1977.3039162995,0.0000000000,0.0000000000,0.0000000000,285.0000000000
1977.3066542842,1.0000000000,0.0000000000,0.0000000000,231.0000000000
1977.3093922689,1.0000000000,0.0000000000,0.0000000000,240.0000000000
1977.3121302536,0.0000000000,0.0000000000,0.0000000000,333.0000000000
1977.3148682383,0.0000000000,0.0000000000,0.0000000000,284.0000000000
1977.3176062229,0.0000000000,0.0000000000,0.0000000000,304.0000000000
1977.3203442076,0.0000000000,0.0000000000,0.0000000000,324.0000000000
1977.3230821923,0.0000000000,0.0000000000,0.0000000000,255.0000000000
1977.3258201770,1.0000000000,0.0000000000,0.0000000000,248.0000000000
1977.3285581617,1.0000000000,0.0000000000,0.0000000000,261.0000000000
1977.3312961463,0.0000000000,0.0000000000,0.0000000000,311.0000000000
1977.3340341310,0.0000000000,0.0000000000,0.0000000000,299.0000000000
1977.3367721157,0.0000000000,0.0000000000,0.0000000000,304.0000000000
1977.3395101004,0.0000000000,0.0000000000,0.0000000000,319.0000000000
1977.3422480851,0.0000000000,0.0000000000,0.0000000000,321.0000000000
1977.3449860697,1.0000000000,0.0000000000,0.0000000000,245.0000000000
1977.3477240544,1.0000000000,0.0000000000,0.0000000000,188.0000000000
1977.3504620391,0.0000000000,0.0000000000,0.0000000000,302.0000000000
1977.3532000238,0.0000000000,0.0000000000,0.0000000000,316.0000000000
1977.3559380085,0.0000000000,0.0000000000,0.0000000000,316.0000000000
1977.3586759931,0.0000000000,0.0000000000,0.0000000000,311.0000000000
1977.3614139778,0.0000000000,0.0000000000,0.0000000000,280.0000000000
1977.3641519625,1.0000000000,0.0000000000,0.0000000000,199.0000000000
1977.3668899472,1.0000000000,0.0000000000,0.0000000000,225.0000000000
1977.3696279319,0.0000000000,0.0000000000,0.0000000000,320.0000000000
1977.3723659165,0.0000000000,0.0000000000,0.0000000000,294.0000000000
1977.3751039012,0.0000000000,0.0000000000,0.0000000000,328.0000000000
1977.3778418859,0.0000000000,0.0000000000,0.0000000000,279.0000000000
1977.3805798706,0.0000000000,0.0000000000,0.0000000000,309.0000000000
1977.3833178553,1.0000000000,0.0000000000,0.0000000000,255.0000000000
1977.3860558399,1.0000000000,0.0000000000,0.0000000000,230.0000000000
1977.3887938246,0.0000000000,1.0000000000,0.0000000000,264.0000000000
1977.3915318093,0.0000000000,0.0000000000,0.0000000000,292.0000000000
1977.3942697940,0.0000000000,0.0000000000,0.0000000000,322.0000000000
1977.3970077787,0.0000000000,0.0000000000,0.0000000000,302.0000000000
1977.3997457633,0.0000000000,0.0000000000,0.0000000000,312.0000000000
1977.4024837480,1.0000000000,0.0000000000,0.0000000000,211.0000000000
1977.4052217327,1.0000000000,0.0000000000,0.0000000000,222.0000000000
1977.4079597174,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.4106977021,0.0000000000,0.0000000000,0.0000000000,253.0000000000
1977.4134356867,0.0000000000,0.0000000000,0.0000000000,307.0000000000
1977.4161736714,0.0000000000,0.0000000000,0.0000000000,271.0000000000
1977.4189116561,0.0000000000,0.0000000000,0.0000000000,314.0000000000
1977.4216496408,1.0000000000,0.0000000000,0.0000000000,217.0000000000
1977.4243876255,1.0000000000,0.0000000000,0.0000000000,227.0000000000
1977.4271256102,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.4298635948,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.4326015795,0.0000000000,0.0000000000,0.0000000000,281.0000000000
1977.4353395642,0.0000000000,0.0000000000,0.0000000000,285.0000000000
1977.4380775489,0.0000000000,0.0000000000,0.0000000000,286.0000000000
1977.4408155336,1.0000000000,0.0000000000,0.0000000000,226.0000000000
1977.4435535182,1.0000000000,0.0000000000,0.0000000000,233.0000000000
1977.4462915029,0.0000000000,0.0000000000,0.0000000000,279.0000000000
1977.4490294876,0.0000000000,0.0000000000,0.0000000000,305.0000000000
1977.4517674723,0.0000000000,0.0000000000,0.0000000000,269.0000000000
1977.4545054570,0.0000000000,0.0000000000,0.0000000000,276.0000000000
1977.4572434416,0.0000000000,0.0000000000,0.0000000000,298.0000000000
1977.4599814263,1.0000000000,0.0000000000,0.0000000000,205.0000000000
1977.4627194110,1.0000000000,0.0000000000,0.0000000000,217.0000000000
1977.4654573957,0.0000000000,0.0000000000,0.0000000000,264.0000000000
1977.4681953804,0.0000000000,0.0000000000,0.0000000000,295.0000000000
1977.4709333650,0.0000000000,0.0000000000,0.0000000000,346.0000000000
1977.4736713497,0.0000000000,0.0000000000,0.0000000000,333.0000000000
1977.4764093344,0.0000000000,0.0000000000,0.0000000000,219.0000000000
1977.4791473191,1.0000000000,0.0000000000,0.0000000000,231.0000000000
1977.4818853038,1.0000000000,0.0000000000,0.0000000000,200.0000000000
1977.4846232884,0.0000000000,0.0000000000,0.0000000000,265.0000000000
1977.4873612731,0.0000000000,0.0000000000,0.0000000000,294.0000000000
1977.4900992578,0.0000000000,0.0000000000,0.0000000000,307.0000000000
1977.4928372425,0.0000000000,0.0000000000,0.0000000000,327.0000000000
1977.4955752272,0.0000000000,0.0000000000,0.0000000000,298.0000000000
1977.4983132118,1.0000000000,0.0000000000,0.0000000000,239.0000000000
1977.5010511965,1.0000000000,0.0000000000,0.0000000000,212.0000000000
1977.5037891812,0.0000000000,0.0000000000,0.0000000000,263.0000000000
1977.5065271659,0.0000000000,0.0000000000,0.0000000000,292.0000000000
1977.5092651506,0.0000000000,0.0000000000,0.0000000000,266.0000000000
1977.5120031352,0.0000000000,0.0000000000,0.0000000000,298.0000000000
1977.5147411199,0.0000000000,0.0000000000,0.0000000000,288.0000000000
1977.5174791046,1.0000000000,0.0000000000,0.0000000000,237.0000000000
1977.5202170893,1.0000000000,0.0000000000,0.0000000000,239.0000000000
1977.5229550740,0.0000000000,0.0000000000,0.0000000000,260.0000000000
1977.5256930586,0.0000000000,0.0000000000,0.0000000000,285.0000000000
1977.5284310433,0.0000000000,0.0000000000,0.0000000000,279.0000000000
1977.5311690280,0.0000000000,0.0000000000,0.0000000000,297.0000000000
1977.5339070127,0.0000000000,0.0000000000,0.0000000000,306.0000000000
1977.5366449974,1.0000000000,0.0000000000,0.0000000000,220.0000000000
1977.5393829821,1.0000000000,0.0000000000,0.0000000000,219.0000000000
1977.5421209667,0.0000000000,0.0000000000,0.0000000000,256.0000000000
1977.5448589514,0.0000000000,0.0000000000,0.0000000000,304.0000000000
1977.5475969361,0.0000000000,0.0000000000,0.0000000000,303.0000000000
1977.5503349208,0.0000000000,0.0000000000,0.0000000000,250.0000000000
1977.5530729055,0.0000000000,0.0000000000,0.0000000000,280.0000000000
1977.5558108901,1.0000000000,0.0000000000,0.0000000000,219.0000000000
1977.5585488748,1.0000000000,0.0000000000,0.0000000000,209.0000000000
1977.5612868595,0.0000000000,0.0000000000,0.0000000000,269.0000000000
1977.5640248442,0.0000000000,0.0000000000,0.0000000000,277.0000000000
1977.5667628289,0.0000000000,0.0000000000,0.0000000000,308.0000000000
1977.5695008135,0.0000000000,0.0000000000,0.0000000000,274.0000000000
1977.5722387982,0.0000000000,0.0000000000,0.0000000000,291.0000000000
1977.5749767829,1.0000000000,0.0000000000,0.0000000000,270.0000000000
1977.5777147676,1.0000000000,0.0000000000,0.0000000000,227.0000000000
1977.5804527523,0.0000000000,0.0000000000,0.0000000000,252.0000000000
1977.5831907369,0.0000000000,0.0000000000,0.0000000000,286.0000000000
1977.5859287216,0.0000000000,0.0000000000,0.0000000000,296.0000000000
1977.5886667063,0.0000000000,0.0000000000,0.0000000000,303.0000000000
1977.5914046910,0.0000000000,0.0000000000,0.0000000000,279.0000000000
1977.5941426757,1.0000000000,0.0000000000,0.0000000000,224.0000000000
1977.5968806603,1.0000000000,0.0000000000,0.0000000000,205.0000000000
1977.5996186450,0.0000000000,0.0000000000,0.0000000000,256.0000000000
1977.6023566297,0.0000000000,0.0000000000,0.0000000000,319.0000000000
1977.6050946144,0.0000000000,0.0000000000,0.0000000000,302.0000000000
1977.6078325991,0.0000000000,0.0000000000,0.0000000000,281.0000000000
1977.6105705837,0.0000000000,0.0000000000,0.0000000000,272.0000000000
1977.6133085684,1.0000000000,0.0000000000,0.0000000000,244.0000000000
1977.6160465531,1.0000000000,0.0000000000,0.0000000000,212.0000000000
1977.6187845378,0.0000000000,0.0000000000,0.0000000000,278.0000000000
1977.6215225225,0.0000000000,0.0000000000,0.0000000000,297.0000000000
1977.6242605071,0.0000000000,0.0000000000,0.0000000000,266.0000000000
1977.6269984918,0.0000000000,0.0000000000,0.0000000000,300.0000000000
1977.6297364765,0.0000000000,0.0000000000,0.0000000000,290.0000000000
1977.6324744612,1.0000000000,0.0000000000,0.0000000000,220.0000000000
1977.6352124459,1.0000000000,0.0000000000,0.0000000000,233.0000000000
1977.6379504305,0.0000000000,0.0000000000,0.0000000000,226.0000000000
1977.6406884152,0.0000000000,0.0000000000,0.0000000000,268.0000000000
1977.6434263999,0.0000000000,0.0000000000,0.0000000000,272.0000000000
1977.6461643846,0.0000000000,0.0000000000,0.0000000000,251.0000000000
1977.6489023693,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.6516403539,1.0000000000,0.0000000000,0.0000000000,210.0000000000
1977.6543783386,1.0000000000,0.0000000000,0.0000000000,242.0000000000
1977.6571163233,0.0000000000,0.0000000000,0.0000000000,267.0000000000
1977.6598543080,0.0000000000,0.0000000000,0.0000000000,289.0000000000
1977.6625922927,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.6653302774,0.0000000000,0.0000000000,0.0000000000,318.0000000000
1977.6680682620,0.0000000000,0.0000000000,0.0000000000,270.0000000000
1977.6708062467,1.0000000000,0.0000000000,0.0000000000,204.0000000000
1977.6735442314,1.0000000000,0.0000000000,0.0000000000,219.0000000000
1977.6762822161,0.0000000000,1.0000000000,0.0000000000,213.0000000000
1977.6790202008,0.0000000000,0.0000000000,0.0000000000,256.0000000000
1977.6817581854,0.0000000000,0.0000000000,0.0000000000,283.0000000000
1977.6844961701,0.0000000000,0.0000000000,0.0000000000,265.0000000000
1977.6872341548,0.0000000000,0.0000000000,0.0000000000,291.0000000000
1977.6899721395,1.0000000000,0.0000000000,0.0000000000,205.0000000000
1977.6927101242,1.0000000000,0.0000000000,0.0000000000,241.0000000000
1977.6954481088,0.0000000000,0.0000000000,0.0000000000,263.0000000000
1977.6981860935,0.0000000000,0.0000000000,0.0000000000,277.0000000000
1977.7009240782,0.0000000000,0.0000000000,0.0000000000,273.0000000000
1977.7036620629,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.7064000476,0.0000000000,0.0000000000,0.0000000000,292.0000000000
1977.7091380322,1.0000000000,0.0000000000,0.0000000000,240.0000000000
1977.7118760169,1.0000000000,0.0000000000,0.0000000000,207.0000000000
1977.7146140016,0.0000000000,0.0000000000,0.0000000000,286.0000000000
1977.7173519863,0.0000000000,0.0000000000,0.0000000000,325.0000000000
1977.7200899710,0.0000000000,0.0000000000,0.0000000000,316.0000000000
1977.7228279556,0.0000000000,0.0000000000,0.0000000000,292.0000000000
1977.7255659403,0.0000000000,0.0000000000,0.0000000000,306.0000000000
1977.7283039250,1.0000000000,0.0000000000,0.0000000000,246.0000000000
1977.7310419097,1.0000000000,0.0000000000,0.0000000000,202.0000000000
1977.7337798944,0.0000000000,0.0000000000,0.0000000000,313.0000000000
1977.7365178790,0.0000000000,0.0000000000,0.0000000000,321.0000000000
1977.7392558637,0.0000000000,0.0000000000,0.0000000000,333.0000000000
1977.7419938484,0.0000000000,0.0000000000,0.0000000000,319.0000000000
1977.7447318331,0.0000000000,0.0000000000,0.0000000000,336.0000000000
1977.7474698178,1.0000000000,0.0000000000,0.0000000000,252.0000000000
1977.7502078024,1.0000000000,0.0000000000,0.0000000000,208.0000000000
1977.7529457871,0.0000000000,0.0000000000,0.0000000000,259.0000000000
1977.7556837718,0.0000000000,0.0000000000,0.0000000000,293.0000000000
1977.7584217565,0.0000000000,0.0000000000,0.0000000000,271.0000000000
1977.7611597412,0.0000000000,0.0000000000,0.0000000000,305.0000000000
1977.7638977258,0.0000000000,0.0000000000,0.0000000000,297.0000000000
1977.7666357105,1.0000000000,0.0000000000,0.0000000000,223.0000000000
1977.7693736952,1.0000000000,0.0000000000,0.0000000000,224.0000000000
1977.7721116799,0.0000000000,1.0000000000,0.0000000000,274.0000000000
1977.7748496646,0.0000000000,0.0000000000,0.0000000000,280.0000000000
1977.7775876493,0.0000000000,0.0000000000,0.0000000000,312.0000000000
1977.7803256339,0.0000000000,0.0000000000,0.0000000000,292.0000000000
1977.7830636186,0.0000000000,0.0000000000,0.0000000000,300.0000000000
1977.7858016033,1.0000000000,0.0000000000,0.0000000000,263.0000000000
1977.7885395880,1.0000000000,0.0000000000,0.0000000000,227.0000000000
1977.7912775727,0.0000000000,0.0000000000,0.0000000000,269.0000000000
1977.7940155573,0.0000000000,0.0000000000,0.0000000000,292.0000000000
1977.7967535420,0.0000000000,0.0000000000,0.0000000000,286.0000000000
1977.7994915267,0.0000000000,0.0000000000,0.0000000000,313.0000000000
1977.8022295114,0.0000000000,0.0000000000,0.0000000000,267.0000000000
1977.8049674961,1.0000000000,0.0000000000,0.0000000000,231.0000000000
1977.8077054807,1.0000000000,0.0000000000,0.0000000000,196.0000000000
1977.8104434654,0.0000000000,0.0000000000,0.0000000000,259.0000000000
1977.8131814501,0.0000000000,0.0000000000,0.0000000000,309.0000000000
1977.8159194348,0.0000000000,0.0000000000,0.0000000000,332.0000000000
1977.8186574195,0.0000000000,0.0000000000,0.0000000000,267.0000000000
1977.8213954041,0.0000000000,0.0000000000,0.0000000000,256.0000000000
1977.8241333888,1.0000000000,0.0000000000,0.0000000000,246.0000000000
1977.8268713735,1.0000000000,0.0000000000,0.0000000000,202.0000000000
1977.8296093582,0.0000000000,0.0000000000,0.0000000000,252.0000000000
1977.8323473429,0.0000000000,0.0000000000,0.0000000000,306.0000000000
1977.8350853275,0.0000000000,0.0000000000,0.0000000000,291.0000000000
1977.8378233122,0.0000000000,0.0000000000,0.0000000000,239.0000000000
1977.8405612969,0.0000000000,0.0000000000,0.0000000000,275.0000000000
1977.8432992816,1.0000000000,0.0000000000,0.0000000000,202.0000000000
1977.8460372663,1.0000000000,0.0000000000,0.0000000000,193.0000000000
1977.8487752509,0.0000000000,0.0000000000,0.0000000000,276.0000000000
1977.8515132356,0.0000000000,0.0000000000,0.0000000000,279.0000000000
1977.8542512203,0.0000000000,0.0000000000,0.0000000000,257.0000000000
1977.8569892050,0.0000000000,0.0000000000,0.0000000000,241.0000000000
1977.8597271897,0.0000000000,0.0000000000,0.0000000000,265.0000000000
1977.8624651743,1.0000000000,0.0000000000,0.0000000000,243.0000000000
1977.8652031590,1.0000000000,0.0000000000,0.0000000000,192.0000000000
1977.8679411437,0.0000000000,0.0000000000,0.0000000000,224.0000000000
1977.8706791284,0.0000000000,0.0000000000,0.0000000000,264.0000000000
1977.8734171131,0.0000000000,0.0000000000,0.0000000000,284.0000000000
1977.8761550977,0.0000000000,0.0000000000,0.0000000000,274.0000000000
1977.8788930824,0.0000000000,0.0000000000,0.0000000000,286.0000000000
1977.8816310671,1.0000000000,0.0000000000,0.0000000000,220.0000000000
1977.8843690518,1.0000000000,0.0000000000,0.0000000000,227.0000000000
1977.8871070365,0.0000000000,0.0000000000,0.0000000000,250.0000000000
1977.8898450211,0.0000000000,0.0000000000,0.0000000000,281.0000000000
1977.8925830058,0.0000000000,0.0000000000,0.0000000000,267.0000000000
1977.8953209905,0.0000000000,0.0000000000,0.0000000000,236.0000000000
1977.8980589752,0.0000000000,0.0000000000,0.0000000000,282.0000000000
1977.9007969599,1.0000000000,0.0000000000,0.0000000000,226.0000000000
1977.9035349446,1.0000000000,0.0000000000,0.0000000000,207.0000000000
1977.9062729292,0.0000000000,0.0000000000,0.0000000000,289.0000000000
1977.9090109139,0.0000000000,0.0000000000,0.0000000000,269.0000000000
1977.9117488986,0.0000000000,0.0000000000,0.0000000000,294.0000000000
1977.9144868833,0.0000000000,0.0000000000,0.0000000000,258.0000000000
1977.9172248680,0.0000000000,0.0000000000,0.0000000000,296.0000000000
1977.9199628526,1.0000000000,0.0000000000,0.0000000000,219.0000000000
1977.9227008373,1.0000000000,0.0000000000,0.0000000000,227.0000000000
1977.9254388220,0.0000000000,0.0000000000,0.0000000000,227.0000000000
1977.9281768067,0.0000000000,0.0000000000,0.0000000000,257.0000000000
1977.9309147914,0.0000000000,0.0000000000,0.0000000000,259.0000000000
1977.9336527760,0.0000000000,0.0000000000,0.0000000000,255.0000000000
1977.9363907607,0.0000000000,0.0000000000,0.0000000000,219.0000000000
1977.9391287454,1.0000000000,0.0000000000,0.0000000000,200.0000000000
1977.9418667301,1.0000000000,0.0000000000,0.0000000000,193.0000000000
1977.9446047148,0.0000000000,0.0000000000,0.0000000000,231.0000000000
1977.9473426994,0.0000000000,0.0000000000,0.0000000000,258.0000000000
1977.9500806841,0.0000000000,0.0000000000,0.0000000000,243.0000000000
1977.9528186688,0.0000000000,0.0000000000,0.0000000000,265.0000000000
1977.9555566535,0.0000000000,0.0000000000,0.0000000000,256.0000000000
1977.9582946382,1.0000000000,0.0000000000,0.0000000000,195.0000000000
1977.9610326228,1.0000000000,0.0000000000,0.0000000000,184.0000000000
1977.9637706075,0.0000000000,0.0000000000,0.0000000000,236.0000000000
1977.9665085922,0.0000000000,0.0000000000,0.0000000000,300.0000000000
1977.9692465769,0.0000000000,0.0000000000,0.0000000000,264.0000000000
1977.9719845616,0.0000000000,0.0000000000,0.0000000000,300.0000000000
1977.9747225462,0.0000000000,0.0000000000,0.0000000000,207.0000000000
1977.9774605309,1.0000000000,0.0000000000,0.0000000000,175.0000000000
1977.9801985156,1.0000000000,0.0000000000,0.0000000000,142.0000000000
1977.9829365003,0.0000000000,0.0000000000,0.0000000000,181.0000000000
1977.9856744850,0.0000000000,0.0000000000,0.0000000000,223.0000000000
1977.9884124696,0.0000000000,0.0000000000,0.0000000000,268.0000000000
1977.9911504543,0.0000000000,0.0000000000,0.0000000000,241.0000000000
1977.9938884390,0.0000000000,0.0000000000,0.0000000000,234.0000000000
1977.9966264237,1.0000000000,0.0000000000,0.0000000000,173.0000000000
1977.9993644084,1.0000000000,0.0000000000,0.0000000000,188.0000000000
1978.0021023930,0.0000000000,0.0000000000,0.0000000000,221.0000000000
1978.0048403777,0.0000000000,0.0000000000,0.0000000000,216.0000000000
1978.0075783624,0.0000000000,0.0000000000,0.0000000000,277.0000000000
1978.0103163471,0.0000000000,0.0000000000,0.0000000000,261.0000000000
1978.0130543318,0.0000000000,0.0000000000,0.0000000000,270.0000000000
1978.0157923164,1.0000000000,0.0000000000,0.0000000000,191.0000000000
1978.0185303011,1.0000000000,0.0000000000,0.0000000000,191.0000000000
1978.0212682858,0.0000000000,0.0000000000,0.0000000000,247.0000000000
1978.0240062705,0.0000000000,0.0000000000,0.0000000000,289.0000000000
1978.0267442552,0.0000000000,0.0000000000,0.0000000000,273.0000000000
1978.0294822399,0.0000000000,0.0000000000,0.0000000000,279.0000000000
1978.0322202245,0.0000000000,0.0000000000,0.0000000000,256.0000000000
1978.0349582092,1.0000000000,0.0000000000,0.0000000000,222.0000000000
1978.0376961939,1.0000000000,0.0000000000,0.0000000000,204.0000000000
1978.0404341786,0.0000000000,0.0000000000,0.0000000000,227.0000000000
1978.0431721633,0.0000000000,0.0000000000,0.0000000000,289.0000000000
1978.0459101479,0.0000000000,0.0000000000,0.0000000000,267.0000000000
1978.0486481326,0.0000000000,0.0000000000,0.0000000000,261.0000000000
1978.0513861173,0.0000000000,0.0000000000,0.0000000000,261.0000000000
1978.0541241020,1.0000000000,0.0000000000,0.0000000000,247.0000000000
1978.0568620867,1.0000000000,0.0000000000,0.0000000000,214.0000000000
